0,1,0,1,17,0,25,4
0,3,0,2,91,1,39,14
0,2,0,1,11,4,33,0
0,4,5,21,88,0,53,33
0,2,2,1,92,1,25,3
0,1,10,2,47,0,48,22
0,5,11,9,86,2,57,15
0,2,99,9,37,2,61,31
0,3,0,1,95,0,32,12
0,3,2,4,70,1,58,24
